counter,city,cityarea,address
9843,新竹縣,橫山鄉,橫山
9844,新竹縣,橫山鄉,橫山街１段
9845,新竹縣,橫山鄉,橫山街２段
9846,新竹縣,橫山鄉,頭分林
9847,新竹縣,橫山鄉,龍庭大地
9848,新竹縣,橫山鄉,薯園
9849,新竹縣,尖石鄉,八五山
9850,新竹縣,尖石鄉,下文光
9851,新竹縣,尖石鄉,比麟
9852,新竹縣,尖石鄉,水田
9853,新竹縣,尖石鄉,北角
9854,新竹縣,尖石鄉,平論文
9855,新竹縣,尖石鄉,玉峰
9856,新竹縣,尖石鄉,玉峰村斯馬庫斯
9857,新竹縣,尖石鄉,田埔
9858,新竹縣,尖石鄉,白石
9859,新竹縣,尖石鄉,石磊
9860,新竹縣,尖石鄉,宇老
9861,新竹縣,尖石鄉,宇抬
9862,新竹縣,尖石鄉,尖石
9863,新竹縣,尖石鄉,吹上
9864,新竹縣,尖石鄉,李棟山
9865,新竹縣,尖石鄉,秀巒
9866,新竹縣,尖石鄉,秀巒村斯馬庫斯
9867,新竹縣,尖石鄉,那羅
9868,新竹縣,尖石鄉,抬擢
9869,新竹縣,尖石鄉,抬耀
9870,新竹縣,尖石鄉,砂坪
9871,新竹縣,尖石鄉,栗園
9872,新竹縣,尖石鄉,泰平
9873,新竹縣,尖石鄉,泰崗
9874,新竹縣,尖石鄉,馬美
9875,新竹縣,尖石鄉,馬胎
9876,新竹縣,尖石鄉,馬鞍
9877,新竹縣,尖石鄉,控溪
9878,新竹縣,尖石鄉,梅花
9879,新竹縣,尖石鄉,鳥嘴
9880,新竹縣,尖石鄉,麥樹仁
9881,新竹縣,尖石鄉,新光
9882,新竹縣,尖石鄉,新樂
9883,新竹縣,尖石鄉,煤源
9884,新竹縣,尖石鄉,義興
9885,新竹縣,尖石鄉,道下
9886,新竹縣,尖石鄉,嘉樂
9887,新竹縣,尖石鄉,樟樹園
9888,新竹縣,尖石鄉,養老
9889,新竹縣,尖石鄉,錦屏
9890,新竹縣,尖石鄉,錦路
9891,新竹縣,尖石鄉,鎮西堡
9892,新竹縣,北埔鄉,九分子
9893,新竹縣,北埔鄉,二寮
9894,新竹縣,北埔鄉,下大湖
9895,新竹縣,北埔鄉,上大湖
9896,新竹縣,北埔鄉,大分林
9897,新竹縣,北埔鄉,大林街
9898,新竹縣,北埔鄉,大南坑
9899,新竹縣,北埔鄉,小分林
9900,新竹縣,北埔鄉,小南坑
9901,新竹縣,北埔鄉,中山路
9902,新竹縣,北埔鄉,中正路
9903,新竹縣,北埔鄉,中興街
9904,新竹縣,北埔鄉,中豐路
9905,新竹縣,北埔鄉,仁愛路
9906,新竹縣,北埔鄉,內大坪
9907,新竹縣,北埔鄉,六股
9908,新竹縣,北埔鄉,公園街
9909,新竹縣,北埔鄉,水祭子
9910,新竹縣,北埔鄉,王禪老祖路
9911,新竹縣,北埔鄉,北埔街
9912,新竹縣,北埔鄉,四十二份
9913,新竹縣,北埔鄉,外大坪
9914,新竹縣,北埔鄉,正德街
9915,新竹縣,北埔鄉,光復街
9916,新竹縣,北埔鄉,伯公坪
9917,新竹縣,北埔鄉,尾隘子
9918,新竹縣,北埔鄉,秀巒街
9919,新竹縣,北埔鄉,邦正街
9920,新竹縣,北埔鄉,庚寮坪
9921,新竹縣,北埔鄉,長坪
9922,新竹縣,北埔鄉,長春街
9923,新竹縣,北埔鄉,長興街
9924,新竹縣,北埔鄉,南埔
9925,新竹縣,北埔鄉,南興街
9926,新竹縣,北埔鄉,城門街
9927,新竹縣,北埔鄉,面盆寮
9928,新竹縣,北埔鄉,埔心街
9929,新竹縣,北埔鄉,埔尾
9930,新竹縣,北埔鄉,麻布樹排
9931,新竹縣,北埔鄉,番婆坑
9932,新竹縣,北埔鄉,新公館
9933,新竹縣,北埔鄉,廟前街
9934,新竹縣,北埔鄉,橫窩
9935,新竹縣,峨眉鄉,七星村河背
9936,新竹縣,峨眉鄉,九寮
9937,新竹縣,峨眉鄉,十二寮
9938,新竹縣,峨眉鄉,十五寮
9939,新竹縣,峨眉鄉,十四寮
9940,新竹縣,峨眉鄉,十寮坑
9941,新竹縣,峨眉鄉,大同街
9942,新竹縣,峨眉鄉,中山街
9943,新竹縣,峨眉鄉,中盛村河背
9944,新竹縣,峨眉鄉,中興
9945,新竹縣,峨眉鄉,六寮
9946,新竹縣,峨眉鄉,太平街
9947,新竹縣,峨眉鄉,文化街
9948,新竹縣,峨眉鄉,水流東
9949,新竹縣,峨眉鄉,四分子
9950,新竹縣,峨眉鄉,石井
9951,新竹縣,峨眉鄉,石硬子
9952,新竹縣,峨眉鄉,成功街
9953,新竹縣,峨眉鄉,西河排
9954,新竹縣,峨眉鄉,快樂路
9955,新竹縣,峨眉鄉,赤柯山
9956,新竹縣,峨眉鄉,赤柯坪
9957,新竹縣,峨眉鄉,庚寮坑
9958,新竹縣,峨眉鄉,忠義街
9959,新竹縣,峨眉鄉,社寮坑
9960,新竹縣,峨眉鄉,峨眉
9961,新竹縣,峨眉鄉,峨眉村河背
9962,新竹縣,峨眉鄉,峨眉街
9963,新竹縣,峨眉鄉,梯子桄
9964,新竹縣,峨眉鄉,富農新屯
9965,新竹縣,峨眉鄉,富興
9966,新竹縣,峨眉鄉,富興頭
9967,新竹縣,峨眉鄉,湖農新屯
9968,新竹縣,峨眉鄉,獅山街
9969,新竹縣,峨眉鄉,獅頭山
9970,新竹縣,峨眉鄉,藤坪
9971,苗栗縣,竹南鎮,七崙仔
9972,苗栗縣,竹南鎮,八德一路
9973,苗栗縣,竹南鎮,八德街
9974,苗栗縣,竹南鎮,三平路
9975,苗栗縣,竹南鎮,三民街
9976,苗栗縣,竹南鎮,三角店
9977,苗栗縣,竹南鎮,三泰街
9978,苗栗縣,竹南鎮,下街仔
9979,苗栗縣,竹南鎮,口公館
9980,苗栗縣,竹南鎮,口墻圍
9981,苗栗縣,竹南鎮,大公街
9982,苗栗縣,竹南鎮,大同街
9983,苗栗縣,竹南鎮,大坪
9984,苗栗縣,竹南鎮,大坵園
9985,苗栗縣,竹南鎮,大厝
9986,苗栗縣,竹南鎮,大埔
9987,苗栗縣,竹南鎮,大埔頂
9988,苗栗縣,竹南鎮,大業街
9989,苗栗縣,竹南鎮,大營路
9990,苗栗縣,竹南鎮,山佳
9991,苗栗縣,竹南鎮,山頂
9992,苗栗縣,竹南鎮,山寮
9993,苗栗縣,竹南鎮,工業路
9994,苗栗縣,竹南鎮,中山路
9995,苗栗縣,竹南鎮,中正路
9996,苗栗縣,竹南鎮,中南街
9997,苗栗縣,竹南鎮,中埔街
9998,苗栗縣,竹南鎮,中華南路
9999,苗栗縣,竹南鎮,中華路
10000,苗栗縣,竹南鎮,中興街
10001,苗栗縣,竹南鎮,五谷王
10002,苗栗縣,竹南鎮,五谷街
10003,苗栗縣,竹南鎮,五福街
10004,苗栗縣,竹南鎮,五福新村
10005,苗栗縣,竹南鎮,仁愛路
10006,苗栗縣,竹南鎮,仁義街
10007,苗栗縣,竹南鎮,仁德路
10008,苗栗縣,竹南鎮,公北一路
10009,苗栗縣,竹南鎮,公北三路
10010,苗栗縣,竹南鎮,公地
10011,苗栗縣,竹南鎮,公教路
10012,苗栗縣,竹南鎮,公園一街
10013,苗栗縣,竹南鎮,公園七街
10014,苗栗縣,竹南鎮,公園二街
10015,苗栗縣,竹南鎮,公園三街
10016,苗栗縣,竹南鎮,公園五街
10017,苗栗縣,竹南鎮,公園六街
10018,苗栗縣,竹南鎮,公園四街
10019,苗栗縣,竹南鎮,公園路
10020,苗栗縣,竹南鎮,公義路
10021,苗栗縣,竹南鎮,公館仔
10022,苗栗縣,竹南鎮,友義路
10023,苗栗縣,竹南鎮,天仁
10024,苗栗縣,竹南鎮,天仁東村
10025,苗栗縣,竹南鎮,天文路
10026,苗栗縣,竹南鎮,天祥街１段
10027,苗栗縣,竹南鎮,天祥街２段
10028,苗栗縣,竹南鎮,文山街
10029,苗栗縣,竹南鎮,文化街
10030,苗栗縣,竹南鎮,文心街
10031,苗栗縣,竹南鎮,文昌街
10032,苗栗縣,竹南鎮,文林街
10033,苗栗縣,竹南鎮,文祥街
10034,苗栗縣,竹南鎮,文聖街
10035,苗栗縣,竹南鎮,功明街
10036,苗栗縣,竹南鎮,台拓
10037,苗栗縣,竹南鎮,四維街
10038,苗栗縣,竹南鎮,平等街
10039,苗栗縣,竹南鎮,正義街
10040,苗栗縣,竹南鎮,正義路
10041,苗栗縣,竹南鎮,正覺路
10042,苗栗縣,竹南鎮,民生路
10043,苗栗縣,竹南鎮,民安街
10044,苗栗縣,竹南鎮,民治街
10045,苗栗縣,竹南鎮,民族街
10046,苗栗縣,竹南鎮,民華街
10047,苗栗縣,竹南鎮,民樂街
10048,苗栗縣,竹南鎮,民權街
10049,苗栗縣,竹南鎮,永貞路１段
10050,苗栗縣,竹南鎮,永貞路２段
10051,苗栗縣,竹南鎮,永貞路３段
10052,苗栗縣,竹南鎮,生存巷
10053,苗栗縣,竹南鎮,立民街
10054,苗栗縣,竹南鎮,立華街
10055,苗栗縣,竹南鎮,立達街
10056,苗栗縣,竹南鎮,光仁街
10057,苗栗縣,竹南鎮,光明街
10058,苗栗縣,竹南鎮,光武街
10059,苗栗縣,竹南鎮,光復路
10060,苗栗縣,竹南鎮,光華
10061,苗栗縣,竹南鎮,光華北路
10062,苗栗縣,竹南鎮,光榮街
10063,苗栗縣,竹南鎮,光德路
10064,苗栗縣,竹南鎮,全天路
10065,苗栗縣,竹南鎮,合作一村
10066,苗栗縣,竹南鎮,合意新村
10067,苗栗縣,竹南鎮,守法街
10068,苗栗縣,竹南鎮,尖山
10069,苗栗縣,竹南鎮,成功街
10070,苗栗縣,竹南鎮,有恆街
10071,苗栗縣,竹南鎮,竹南
10072,苗栗縣,竹南鎮,竹圍仔
10073,苗栗縣,竹南鎮,竹圍街
10074,苗栗縣,竹南鎮,竹篙厝
10075,苗栗縣,竹南鎮,自由街
10076,苗栗縣,竹南鎮,自強街
10077,苗栗縣,竹南鎮,至善街
10078,苗栗縣,竹南鎮,行仁街
10079,苗栗縣,竹南鎮,西門
10080,苗栗縣,竹南鎮,妙心路
10081,苗栗縣,竹南鎮,秀明街
10082,苗栗縣,竹南鎮,育才路
10083,苗栗縣,竹南鎮,佳北一街
10084,苗栗縣,竹南鎮,佳北二街
10085,苗栗縣,竹南鎮,佳北三街
10086,苗栗縣,竹南鎮,和仁街
10087,苗栗縣,竹南鎮,和平街
10088,苗栗縣,竹南鎮,和勇街
10089,苗栗縣,竹南鎮,和智街
10090,苗栗縣,竹南鎮,和義街
10091,苗栗縣,竹南鎮,和誠街
10092,苗栗縣,竹南鎮,和興路
10093,苗栗縣,竹南鎮,店仔
10094,苗栗縣,竹南鎮,延平路
10095,苗栗縣,竹南鎮,忠孝街
10096,苗栗縣,竹南鎮,忠信街
10097,苗栗縣,竹南鎮,忠勇街
10098,苗栗縣,竹南鎮,忠勤街
10099,苗栗縣,竹南鎮,忠義街
10100,苗栗縣,竹南鎮,明勝路
10101,苗栗縣,竹南鎮,明德街
10102,苗栗縣,竹南鎮,明禮街
10103,苗栗縣,竹南鎮,東平路
10104,苗栗縣,竹南鎮,東崎頂
10105,苗栗縣,竹南鎮,牧場
10106,苗栗縣,竹南鎮,社寮前
10107,苗栗縣,竹南鎮,迎薰南路
10108,苗栗縣,竹南鎮,迎薰路
10109,苗栗縣,竹南鎮,金天地
10110,苗栗縣,竹南鎮,青草
10111,苗栗縣,竹南鎮,信義街
10112,苗栗縣,竹南鎮,保民巷
10113,苗栗縣,竹南鎮,保安林
10114,苗栗縣,竹南鎮,保福路
10115,苗栗縣,竹南鎮,保興街
10116,苗栗縣,竹南鎮,南大路
10117,苗栗縣,竹南鎮,南北街
10118,苗栗縣,竹南鎮,南平路
10119,苗栗縣,竹南鎮,南田街
10120,苗栗縣,竹南鎮,南安街
10121,苗栗縣,竹南鎮,南門街
10122,苗栗縣,竹南鎮,南國路
10123,苗栗縣,竹南鎮,南榮街
10124,苗栗縣,竹南鎮,南福街
10125,苗栗縣,竹南鎮,南賢街
10126,苗栗縣,竹南鎮,南興街
10127,苗栗縣,竹南鎮,南寶街
10128,苗栗縣,竹南鎮,建中街
10129,苗栗縣,竹南鎮,建仁街
10130,苗栗縣,竹南鎮,建勇街
10131,苗栗縣,竹南鎮,建國路
10132,苗栗縣,竹南鎮,建智街
10133,苗栗縣,竹南鎮,建興街
10134,苗栗縣,竹南鎮,後厝仔
10135,苗栗縣,竹南鎮,流水潭
10136,苗栗縣,竹南鎮,科中路
10137,苗栗縣,竹南鎮,科北一路
10138,苗栗縣,竹南鎮,科北二路
10139,苗栗縣,竹南鎮,科北三路
10140,苗栗縣,竹南鎮,科北五路
10141,苗栗縣,竹南鎮,科北六路
10142,苗栗縣,竹南鎮,科西一路
10143,苗栗縣,竹南鎮,科西二路
10144,苗栗縣,竹南鎮,科東一路
10145,苗栗縣,竹南鎮,科東二路
10146,苗栗縣,竹南鎮,科東三路
10147,苗栗縣,竹南鎮,科研路
10148,苗栗縣,竹南鎮,科義街
10149,苗栗縣,竹南鎮,科學路
10150,苗栗縣,竹南鎮,香山厝
10151,苗栗縣,竹南鎮,宮後
10152,苗栗縣,竹南鎮,崁頂
10153,苗栗縣,竹南鎮,崁頂街
10154,苗栗縣,竹南鎮,海口
10155,苗栗縣,竹南鎮,海口尾
10156,苗栗縣,竹南鎮,海埔
10157,苗栗縣,竹南鎮,真如路
10158,苗栗縣,竹南鎮,神農街
10159,苗栗縣,竹南鎮,草店尾
10160,苗栗縣,竹南鎮,國光街
10161,苗栗縣,竹南鎮,國安街
10162,苗栗縣,竹南鎮,國昌街
10163,苗栗縣,竹南鎮,國校前
10164,苗栗縣,竹南鎮,國泰路
10165,苗栗縣,竹南鎮,國祥街
10166,苗栗縣,竹南鎮,國豐路
10167,苗栗縣,竹南鎮,崇明街
10168,苗栗縣,竹南鎮,崇明街協和巷
10169,苗栗縣,竹南鎮,崇明街新生巷
10170,苗栗縣,竹南鎮,崎頂
10171,苗栗縣,竹南鎮,崎腳
10172,苗栗縣,竹南鎮,康德街
10173,苗栗縣,竹南鎮,清天泉
10174,苗栗縣,竹南鎮,頂大埔
10175,苗栗縣,竹南鎮,鹿廚坑
10176,苗栗縣,竹南鎮,勝利街
10177,苗栗縣,竹南鎮,博愛街
10178,苗栗縣,竹南鎮,復興路
10179,苗栗縣,竹南鎮,敦化街
10180,苗栗縣,竹南鎮,港仔墘
10181,苗栗縣,竹南鎮,華民街
10182,苗栗縣,竹南鎮,華東街
10183,苗栗縣,竹南鎮,華興街
10184,苗栗縣,竹南鎮,街仔頭
10185,苗栗縣,竹南鎮,開元路
10186,苗栗縣,竹南鎮,隆頂街
10187,苗栗縣,竹南鎮,順興路
10188,苗栗縣,竹南鎮,勤富街
10189,苗栗縣,竹南鎮,勤興街
10190,苗栗縣,竹南鎮,塭內
10191,苗栗縣,竹南鎮,塭仔頭
10192,苗栗縣,竹南鎮,想思林
10193,苗栗縣,竹南鎮,愛國街
10194,苗栗縣,竹南鎮,新北街
10195,苗栗縣,竹南鎮,新平路
10196,苗栗縣,竹南鎮,新民街
10197,苗栗縣,竹南鎮,新生路
10198,苗栗縣,竹南鎮,新南街
10199,苗栗縣,竹南鎮,新興街
10200,苗栗縣,竹南鎮,照南
10201,苗栗縣,竹南鎮,照南路
10202,苗栗縣,竹南鎮,獅山
10203,苗栗縣,竹南鎮,獅山街
10204,苗栗縣,竹南鎮,萬大街
10205,苗栗縣,竹南鎮,萬全路
10206,苗栗縣,竹南鎮,萬和街
10207,苗栗縣,竹南鎮,萬富新村
10208,苗栗縣,竹南鎮,萬瑞街
10209,苗栗縣,竹南鎮,萬壽街
10210,苗栗縣,竹南鎮,群義路
10211,苗栗縣,竹南鎮,過埤仔
10212,苗栗縣,竹南鎮,福德路
10213,苗栗縣,竹南鎮,維新路
10214,苗栗縣,竹南鎮,鳳梨坑
10215,苗栗縣,竹南鎮,廟前巷
10216,苗栗縣,竹南鎮,澎湖厝
10217,苗栗縣,竹南鎮,橋仔頭
10218,苗栗縣,竹南鎮,磚仔窯
10219,苗栗縣,竹南鎮,蕃社
10220,苗栗縣,竹南鎮,龍山路１段
10221,苗栗縣,竹南鎮,龍山路２段
10222,苗栗縣,竹南鎮,龍山路３段
10223,苗栗縣,竹南鎮,龍天路
10224,苗栗縣,竹南鎮,龍文街
10225,苗栗縣,竹南鎮,龍好街
10226,苗栗縣,竹南鎮,龍安街
10227,苗栗縣,竹南鎮,龍江街
10228,苗栗縣,竹南鎮,龍昇街
10229,苗栗縣,竹南鎮,龍泉街
10230,苗栗縣,竹南鎮,龍美街
10231,苗栗縣,竹南鎮,龍富街
10232,苗栗縣,竹南鎮,龍鳳新村
10233,苗栗縣,竹南鎮,營盤邊
10234,苗栗縣,竹南鎮,環市路
10235,苗栗縣,竹南鎮,環市路１段
10236,苗栗縣,竹南鎮,環市路２段
10237,苗栗縣,竹南鎮,環市路３段
10238,苗栗縣,竹南鎮,舊街
10239,苗栗縣,竹南鎮,鐵路東
10240,苗栗縣,竹南鎮,鹽館前
10241,苗栗縣,頭份鎮,九芎林
10242,苗栗縣,頭份鎮,二份街
10243,苗栗縣,頭份鎮,八德一路
10244,苗栗縣,頭份鎮,八德二路
10245,苗栗縣,頭份鎮,力行街
10246,苗栗縣,頭份鎮,三民街
10247,苗栗縣,頭份鎮,三份
10248,苗栗縣,頭份鎮,三角仔
10249,苗栗縣,頭份鎮,三板橋
10250,苗栗縣,頭份鎮,下坪
10251,苗栗縣,頭份鎮,下東興
10252,苗栗縣,頭份鎮,下新店
10253,苗栗縣,頭份鎮,下興里山下
10254,苗栗縣,頭份鎮,上庄
10255,苗栗縣,頭份鎮,上庄路
10256,苗栗縣,頭份鎮,上坪
10257,苗栗縣,頭份鎮,上東興
10258,苗栗縣,頭份鎮,上埔
10259,苗栗縣,頭份鎮,上埔里崎仔頭
10260,苗栗縣,頭份鎮,上埔路
10261,苗栗縣,頭份鎮,土牛
10262,苗栗縣,頭份鎮,大仁街
10263,苗栗縣,頭份鎮,大同路
10264,苗栗縣,頭份鎮,大成街
10265,苗栗縣,頭份鎮,大亨街
10266,苗栗縣,頭份鎮,大勇街
10267,苗栗縣,頭份鎮,大埔
10268,苗栗縣,頭份鎮,大雅街
10269,苗栗縣,頭份鎮,大園街
10270,苗栗縣,頭份鎮,大窩
10271,苗栗縣,頭份鎮,大營路
10272,苗栗縣,頭份鎮,山下里山下
10273,苗栗縣,頭份鎮,山下街
10274,苗栗縣,頭份鎮,工業路
10275,苗栗縣,頭份鎮,中山路
10276,苗栗縣,頭份鎮,中央路
10277,苗栗縣,頭份鎮,中正一路
10278,苗栗縣,頭份鎮,中正二路
10279,苗栗縣,頭份鎮,中正三路
10280,苗栗縣,頭份鎮,中正新村
10281,苗栗縣,頭份鎮,中正路
10282,苗栗縣,頭份鎮,中華路
10283,苗栗縣,頭份鎮,中華路市場巷
10284,苗栗縣,頭份鎮,中興巷
10285,苗栗縣,頭份鎮,中興街
10286,苗栗縣,頭份鎮,五福街
10287,苗栗縣,頭份鎮,仁愛
10288,苗栗縣,頭份鎮,仁愛路
10289,苗栗縣,頭份鎮,介壽街
10290,苗栗縣,頭份鎮,六合二村
10291,苗栗縣,頭份鎮,六合街
10292,苗栗縣,頭份鎮,公北一路
10293,苗栗縣,頭份鎮,公北二路
10294,苗栗縣,頭份鎮,公北三路
10295,苗栗縣,頭份鎮,公園七街
10296,苗栗縣,頭份鎮,公園三街
10297,苗栗縣,頭份鎮,公園五街
10298,苗栗縣,頭份鎮,公園六街
10299,苗栗縣,頭份鎮,公園路
10300,苗栗縣,頭份鎮,公義路
10301,苗栗縣,頭份鎮,天祥街
10302,苗栗縣,頭份鎮,文化街
10303,苗栗縣,頭份鎮,文林路
10304,苗栗縣,頭份鎮,文英山莊
10305,苗栗縣,頭份鎮,文英街
10306,苗栗縣,頭份鎮,斗煥
10307,苗栗縣,頭份鎮,斗煥坪營區
10308,苗栗縣,頭份鎮,日新街
10309,苗栗縣,頭份鎮,水源路
10310,苗栗縣,頭份鎮,水源路三二八巷永和山莊
10311,苗栗縣,頭份鎮,牛欄肚
10312,苗栗縣,頭份鎮,牛欄窩
10313,苗栗縣,頭份鎮,世祥街
10314,苗栗縣,頭份鎮,北田街
10315,苗栗縣,頭份鎮,北勢街
10316,苗栗縣,頭份鎮,四份
10317,苗栗縣,頭份鎮,四維街
10318,苗栗縣,頭份鎮,平安街
10319,苗栗縣,頭份鎮,幼英街
10320,苗栗縣,頭份鎮,正興路
10321,苗栗縣,頭份鎮,民生街
10322,苗栗縣,頭份鎮,民生新村
10323,苗栗縣,頭份鎮,民族
10324,苗栗縣,頭份鎮,民族路
10325,苗栗縣,頭份鎮,民富街
10326,苗栗縣,頭份鎮,民權街
10327,苗栗縣,頭份鎮,永安街
10328,苗栗縣,頭份鎮,永和路
10329,苗栗縣,頭份鎮,永忠街
10330,苗栗縣,頭份鎮,永昌街
10331,苗栗縣,頭份鎮,永貞路１段
10332,苗栗縣,頭份鎮,永貞路２段
10333,苗栗縣,頭份鎮,永貞路３段
10334,苗栗縣,頭份鎮,永泰街
10335,苗栗縣,頭份鎮,永康街
10336,苗栗縣,頭份鎮,永祥街
10337,苗栗縣,頭份鎮,永愛街
10338,苗栗縣,頭份鎮,永福街
10339,苗栗縣,頭份鎮,瓦窯下
10340,苗栗縣,頭份鎮,田寮
10341,苗栗縣,頭份鎮,田寮路
10342,苗栗縣,頭份鎮,石坑
10343,苗栗縣,頭份鎮,立德街
10344,苗栗縣,頭份鎮,光大街
10345,苗栗縣,頭份鎮,光明街
10346,苗栗縣,頭份鎮,光華北路
10347,苗栗縣,頭份鎮,光華街
10348,苗栗縣,頭份鎮,全家福新村
10349,苗栗縣,頭份鎮,吉祥路
10350,苗栗縣,頭份鎮,吉龍
10351,苗栗縣,頭份鎮,吊神牌
10352,苗栗縣,頭份鎮,合作街
10353,苗栗縣,頭份鎮,合興街
10354,苗栗縣,頭份鎮,尖下
10355,苗栗縣,頭份鎮,尖山
10356,苗栗縣,頭份鎮,尖豐路
10357,苗栗縣,頭份鎮,成功路
10358,苗栗縣,頭份鎮,江波庭園
10359,苗栗縣,頭份鎮,米粉街
10360,苗栗縣,頭份鎮,老崎
10361,苗栗縣,頭份鎮,自立街
10362,苗栗縣,頭份鎮,自強路
10363,苗栗縣,頭份鎮,自強路２段
10364,苗栗縣,頭份鎮,自強路忠孝巷
10365,苗栗縣,頭份鎮,自強路華泰巷
10366,苗栗縣,頭份鎮,沙埔
10367,苗栗縣,頭份鎮,育才街
10368,苗栗縣,頭份鎮,育英街
10369,苗栗縣,頭份鎮,赤崎下
10370,苗栗縣,頭份鎮,協和街
10371,苗栗縣,頭份鎮,和平
10372,苗栗縣,頭份鎮,和平路
10373,苗栗縣,頭份鎮,尚順路
10374,苗栗縣,頭份鎮,忠孝
10375,苗栗縣,頭份鎮,忠孝一路
10376,苗栗縣,頭份鎮,忠孝二路
10377,苗栗縣,頭份鎮,承德街
10378,苗栗縣,頭份鎮,明智街
10379,苗栗縣,頭份鎮,明新街
10380,苗栗縣,頭份鎮,明德新村
10381,苗栗縣,頭份鎮,東方大鎮
10382,苗栗縣,頭份鎮,東民一街
10383,苗栗縣,頭份鎮,東民二街
10384,苗栗縣,頭份鎮,東民三街
10385,苗栗縣,頭份鎮,東民五街
10386,苗栗縣,頭份鎮,東民六街
10387,苗栗縣,頭份鎮,東民路
10388,苗栗縣,頭份鎮,東田街
10389,苗栗縣,頭份鎮,東銀街
10390,苗栗縣,頭份鎮,東興別墅
10391,苗栗縣,頭份鎮,東興路
10392,苗栗縣,頭份鎮,果作園
10393,苗栗縣,頭份鎮,林森路
10394,苗栗縣,頭份鎮,松竹新村
10395,苗栗縣,頭份鎮,松旺新村
10396,苗栗縣,頭份鎮,武昌街
10397,苗栗縣,頭份鎮,玫瑰新村
10398,苗栗縣,頭份鎮,直坑
10399,苗栗縣,頭份鎮,芝山莊
10400,苗栗縣,頭份鎮,花好月圓
10401,苗栗縣,頭份鎮,花園二街
10402,苗栗縣,頭份鎮,花園三街
10403,苗栗縣,頭份鎮,花園五街
10404,苗栗縣,頭份鎮,花園六街
10405,苗栗縣,頭份鎮,花園北路
10406,苗栗縣,頭份鎮,花園東路
10407,苗栗縣,頭份鎮,金印山莊
10408,苗栗縣,頭份鎮,長生街
10409,苗栗縣,頭份鎮,長安街
10410,苗栗縣,頭份鎮,長治街
10411,苗栗縣,頭份鎮,長治街華美巷
10412,苗栗縣,頭份鎮,長春街
10413,苗栗縣,頭份鎮,長泰街
10414,苗栗縣,頭份鎮,長樂街
10415,苗栗縣,頭份鎮,青年街
10416,苗栗縣,頭份鎮,信一街
10417,苗栗縣,頭份鎮,信二街
10418,苗栗縣,頭份鎮,信三街
10419,苗栗縣,頭份鎮,信中路
10420,苗栗縣,頭份鎮,信六街
10421,苗栗縣,頭份鎮,信東路
10422,苗栗縣,頭份鎮,信東路２段
10423,苗栗縣,頭份鎮,信義路
10424,苗栗縣,頭份鎮,信義路合泰巷
10425,苗栗縣,頭份鎮,信德新村
10426,苗栗縣,頭份鎮,信德路
10427,苗栗縣,頭份鎮,南田街
10428,苗栗縣,頭份鎮,南港
10429,苗栗縣,頭份鎮,建民街
10430,苗栗縣,頭份鎮,建安街
10431,苗栗縣,頭份鎮,建國路
10432,苗栗縣,頭份鎮,建國路２段
10433,苗栗縣,頭份鎮,建興街
10434,苗栗縣,頭份鎮,後庄
10435,苗栗縣,頭份鎮,後湖
10436,苗栗縣,頭份鎮,流東
10437,苗栗縣,頭份鎮,珊瑚
10438,苗栗縣,頭份鎮,皇家別莊
10439,苗栗縣,頭份鎮,茄苳樹下
10440,苗栗縣,頭份鎮,家華新屯
10441,苗栗縣,頭份鎮,國校新村
10442,苗栗縣,頭份鎮,國泰新村
10443,苗栗縣,頭份鎮,國華街
10444,苗栗縣,頭份鎮,國興街
10445,苗栗縣,頭份鎮,培德新屯
10446,苗栗縣,頭份鎮,崇仁街
10447,苗栗縣,頭份鎮,祥安街
10448,苗栗縣,頭份鎮,祥和街
10449,苗栗縣,頭份鎮,祥泰新屯
10450,苗栗縣,頭份鎮,勝利街
10451,苗栗縣,頭份鎮,博愛街
10452,苗栗縣,頭份鎮,富竹園
10453,苗栗縣,頭份鎮,富貴街
10454,苗栗縣,頭份鎮,富貴新屯
10455,苗栗縣,頭份鎮,復興街
10456,苗栗縣,頭份鎮,華美街
10457,苗栗縣,頭份鎮,華夏路
10458,苗栗縣,頭份鎮,華隆街
10459,苗栗縣,頭份鎮,華興街
10460,苗栗縣,頭份鎮,貴品居
10461,苗栗縣,頭份鎮,湳湖
10462,苗栗縣,頭份鎮,新北街
10463,苗栗縣,頭份鎮,新生街
10464,苗栗縣,頭份鎮,新立東街
10465,苗栗縣,頭份鎮,新立街
10466,苗栗縣,頭份鎮,新屋家
10467,苗栗縣,頭份鎮,新華里崎仔頭
10468,苗栗縣,頭份鎮,新興街
10469,苗栗縣,頭份鎮,節約街
10470,苗栗縣,頭份鎮,義民街
10471,苗栗縣,頭份鎮,福金新村
10472,苗栗縣,頭份鎮,福德街
10473,苗栗縣,頭份鎮,福樂新村
10474,苗栗縣,頭份鎮,維新街
10475,苗栗縣,頭份鎮,翠亨路
10476,苗栗縣,頭份鎮,銀河一街
10477,苗栗縣,頭份鎮,銀河二街
10478,苗栗縣,頭份鎮,銀河三街
10479,苗栗縣,頭份鎮,銀河北路
10480,苗栗縣,頭份鎮,銀河南路
10481,苗栗縣,頭份鎮,銀河路
10482,苗栗縣,頭份鎮,廣興
10483,苗栗縣,頭份鎮,德義路
10484,苗栗縣,頭份鎮,學府路
10485,苗栗縣,頭份鎮,擁翠庭
